Stimulus Family,Variant,Condition,ROI,RCADS Scale,Score Column,N,Pearson r,Pearson CI 95% Low,Pearson CI 95% High,Pearson p,Spearman rho,Spearman p,Most Influential PID,Pearson r Without Most Influential PID,Leave-One-Out r Minimum,Leave-One-Out r Maximum,Pearson q (BH-FDR),Pearson q (BY-FDR),Pearson p (Holm),Spearman q (BH-FDR),Spearman q (BY-FDR),Spearman p (Holm)
Valence,All 35 participants,Positive Valence,O,Panic Disorder,Panic Disorder Raw,35,-0.13346379884173568,-0.4468366789699683,0.20908194755207735,0.4446670194651404,-0.07753102322129476,0.6579906197547154,P4,0.03668558824420041,-0.16066323923671902,0.03668558824420041,0.783164716026322,1.0,1.0,0.871168832892118,1.0,1.0
Valence,All 35 participants,Positive Valence,O,Major Depression,Major Depression Raw,35,0.06771168926394341,-0.27166488832718444,0.39211038590317504,0.6991385656310858,0.10494581480491769,0.5485194653001609,P4,0.26643667184659914,-0.005568545102065172,0.26643667184659914,0.8405337806383872,1.0,1.0,0.8402851383321615,1.0,1.0
Valence,All 35 participants,Positive Valence,O,Separation Anxiety,Separation Anxiety Raw,35,0.03764807452126477,-0.2993541949329839,0.3662989986056408,0.8299887087142558,0.12802574119819216,0.46360254299210335,P4,0.28958815312688585,-0.024503949194403303,0.28958815312688585,0.8788115739327415,1.0,1.0,0.834484577385786,1.0,1.0
Valence,All 35 participants,Positive Valence,O,Generalized Anxiety,Generalized Anxiety Raw,35,0.03971871970012361,-0.2974651105722569,0.3680931370833535,0.820785694057081,0.011193727994911895,0.9491136755820238,P4,0.13413962733429055,-0.004120298099433427,0.13413962733429055,0.8788115739327415,1.0,1.0,0.9624814738296579,1.0,1.0
Valence,All 35 participants,Positive Valence,O,Obsessive Compulsive,Obsessive Compulsive Raw,35,0.007094904505602779,-0.32692460503250553,0.33953866001649846,0.9677343039208599,-0.024622509270633888,0.8883443217798542,P4,0.06829965384099097,-0.035918178442640704,0.06829965384099097,0.9715683394638084,1.0,1.0,0.9405998701198457,1.0,1.0
Valence,All 35 participants,Positive Valence,Frontal,Social Phobia,Social Phobia Raw,35,-0.06631200932904342,-0.39091990880728394,0.272966619271789,0.7050765417080032,0.05336348162289689,0.7607819381982373,P25,0.13495195862049922,-0.13825062705076788,0.13495195862049922,0.8405337806383872,1.0,1.0,0.9284118567842895,1.0,1.0
Valence,All 35 participants,Positive Valence,Frontal,Panic Disorder,Panic Disorder Raw,35,-0.06973543231616663,-0.3938297315700145,0.2697805676353599,0.6905841017444035,-0.012167277366845529,0.944694447688643,P35,0.030872540737853792,-0.12712592333945097,0.030872540737853792,0.8405337806383872,1.0,1.0,0.9624814738296579,1.0,1.0
Valence,All 35 participants,Positive Valence,Frontal,Major Depression,Major Depression Raw,35,0.23656289216065932,-0.10495787716831173,0.528171674335745,0.17124648007723117,0.13237803181156504,0.4484137070452239,P25,0.1226915516623346,0.1226915516623346,0.2943773794585653,0.5463332582345073,1.0,1.0,0.8278406899296441,1.0,1.0
Valence,All 35 participants,Positive Valence,Frontal,Separation Anxiety,Separation Anxiety Raw,35,0.11779552753733129,-0.22425410111366176,0.4340052178777996,0.500355235239039,-0.035887082071128396,0.8378330592190215,P27,-0.030982216387348625,-0.030982216387348625,0.1850224649618524,0.783164716026322,1.0,1.0,0.9405998701198457,1.0,1.0
Valence,All 35 participants,Positive Valence,Frontal,Generalized Anxiety,Generalized Anxiety Raw,35,0.11921637861259723,-0.222885042368226,0.43517413110547626,0.49516425463163116,0.07283007834664193,0.6775757589160918,P27,0.01289083688116818,0.01289083688116818,0.21605594469296394,0.783164716026322,1.0,1.0,0.871168832892118,1.0,1.0
Valence,All 35 participants,Positive Valence,Frontal,Obsessive Compulsive,Obsessive Compulsive Raw,35,0.15316707716704975,-0.1897655566934588,0.46279162676455676,0.3797053157791313,0.09663979072115844,0.5807699438840831,P30,0.2636043419655383,0.08501769060095002,0.2636043419655383,0.7594106315582626,1.0,1.0,0.8689970778452282,1.0,1.0
Valence,All 35 participants,Positive Valence,PO,Social Phobia,Social Phobia Raw,35,-0.1123983508975891,-0.4295553160200182,0.2294422662572737,0.5203213204319947,-0.04886971474938978,0.7804108172865819,P25,-0.04203550201645682,-0.17193364254319504,-0.04203550201645682,0.7919137040778835,1.0,1.0,0.9364929807438982,1.0,1.0
Valence,All 35 participants,Positive Valence,PO,Panic Disorder,Panic Disorder Raw,35,-0.16401950705471655,-0.47149465632905113,0.17901162192760622,0.3464439151516191,-0.16892708344201815,0.3320033553456284,P4,-0.07492381723755581,-0.24826318159001778,-0.07492381723755581,0.722160765014543,1.0,1.0,0.7874106257125464,1.0,1.0
Valence,All 35 participants,Positive Valence,PO,Major Depression,Major Depression Raw,35,0.04729949559731935,-0.29052644103913344,0.37464080438979785,0.7873018471742372,0.07554410529522894,0.6662421796380618,P25,-0.02533564296197716,-0.02533564296197716,0.11120867521898631,0.8588747423718952,1.0,1.0,0.871168832892118,1.0,1.0
Valence,All 35 participants,Positive Valence,PO,Separation Anxiety,Separation Anxiety Raw,35,0.018296779539842222,-0.3168819012552427,0.34941283574387577,0.9169133317792164,-0.01837076820307763,0.9165785131917422,P27,-0.1236467071201427,-0.1236467071201427,0.10782393857755566,0.9431108555443369,1.0,1.0,0.956429752895731,1.0,1.0
Valence,All 35 participants,Positive Valence,PO,Generalized Anxiety,Generalized Anxiety Raw,35,0.12246790740382855,-0.21974695126103536,0.4378451141183778,0.4833890908582374,0.14863570464129844,0.3941289652012465,P24,0.20225994237700828,0.04287861357156299,0.20225994237700828,0.783164716026322,1.0,1.0,0.8059299856817863,1.0,1.0
Valence,All 35 participants,Positive Valence,PO,Obsessive Compulsive,Obsessive Compulsive Raw,35,0.07524522148529117,-0.2646371553331036,0.3984993120882067,0.6674867974175519,0.13350239130551783,0.4445341615965148,P24,0.15443594401506966,0.035209685311164245,0.15443594401506966,0.8405337806383872,1.0,1.0,0.8278406899296441,1.0,1.0
Valence,All 35 participants,Positive Valence,CP,Social Phobia,Social Phobia Raw,35,-0.20659070882857022,-0.5050656832559858,0.13602023590579618,0.23376448424788962,-0.027664752315028126,0.8746514761212861,P25,-0.0008462112468549249,-0.24241252221354745,-0.0008462112468549249,0.6471087027238672,1.0,1.0,0.9405998701198457,1.0,1.0
Valence,All 35 participants,Positive Valence,CP,Panic Disorder,Panic Disorder Raw,35,-0.019463663466848996,-0.3504372027350557,0.3158314264477285,0.9116345422516661,-0.07399402398674663,0.6727065013266345,P25,-0.07777254824993671,-0.07777254824993671,0.01122686024686747,0.9431108555443369,1.0,1.0,0.871168832892118,1.0,1.0
Valence,All 35 participants,Positive Valence,CP,Major Depression,Major Depression Raw,35,0.2731274836079181,-0.06613894797812375,0.555786970536108,0.11239639915029771,0.3090696449415605,0.07082519791998097,P25,0.20055207252470317,0.20055207252470317,0.2958553277325482,0.4408699860084509,1.0,1.0,0.3922626346337408,1.0,1.0
Valence,All 35 participants,Positive Valence,CP,Separation Anxiety,Separation Anxiety Raw,35,0.09393726295448539,-0.24704277490930726,0.41421704597908293,0.5914426221306834,0.028196993055886594,0.872259472599368,P25,-0.008866151022991396,-0.008866151022991396,0.11739374950759665,0.7957034894625133,1.0,1.0,0.9405998701198457,1.0,1.0
Valence,All 35 participants,Positive Valence,CP,Generalized Anxiety,Generalized Anxiety Raw,35,0.14794166880289714,-0.19491435826519576,0.4585797502036553,0.39636569491705365,0.2755924170899194,0.10906271305759527,P25,0.20903823374096167,0.1237185163091995,0.20903823374096167,0.7713062171358882,1.0,1.0,0.4907822087591787,1.0,1.0
Valence,All 35 participants,Positive Valence,CP,Obsessive Compulsive,Obsessive Compulsive Raw,35,0.1840565844343061,-0.15893865665898027,0.4874074010410882,0.28986244921767634,0.25177583179047025,0.14455035781400713,P30,0.27606068196180894,0.15951273215455955,0.27606068196180894,0.7199703449655571,1.0,1.0,0.536628331189761,1.0,1.0
Valence,All 35 participants,Negative Valence,LOT,Social Phobia,Social Phobia Raw,35,-0.17680581695546133,-0.481672266468343,0.16623529940320375,0.30960917817720757,-0.23999523708823894,0.1649365125763276,P23,-0.3095124649547804,-0.3095124649547804,-0.0822396823750699,0.7199703449655571,1.0,1.0,0.536628331189761,1.0,1.0
Valence,All 35 participants,Negative Valence,LOT,Panic Disorder,Panic Disorder Raw,35,-0.17016987159984345,-0.47640045085530824,0.1728804687751634,0.3284062068640468,-0.16284344475859538,0.34996027809446506,P27,-0.0954034854380551,-0.23912234529730245,-0.0954034854380551,0.7199703449655571,1.0,1.0,0.7874106257125464,1.0,1.0
Valence,All 35 participants,Negative Valence,LOT,Major Depression,Major Depression Raw,35,-0.2841406186327666,-0.5639841372752473,0.054242044316177705,0.09807768025995034,-0.18639839760927068,0.2836616158719475,P27,-0.1817290986167401,-0.3426562717105251,-0.1817290986167401,0.4408699860084509,1.0,1.0,0.7294155836707221,1.0,1.0
Valence,All 35 participants,Negative Valence,LOT,Separation Anxiety,Separation Anxiety Raw,35,-0.3431400741431397,-0.6069784812630661,-0.011170927915975102,0.043585458721758924,-0.2996286534827545,0.08034665293442039,P27,-0.15615892017728952,-0.4502402337852444,-0.15615892017728952,0.31381530279666425,1.0,1.0,0.4132113579484477,1.0,1.0
Valence,All 35 participants,Negative Valence,LOT,Generalized Anxiety,Generalized Anxiety Raw,35,-0.46929266621907867,-0.694003839666203,-0.16126663667526467,0.004455085602159403,-0.4497328184284854,0.006717156194436197,P27,-0.35924193733514354,-0.5498199184857401,-0.35924193733514354,0.0641532326710954,0.31183668475194876,0.3029458209468394,0.14269554569342022,0.6936159573756767,0.47691808980497
Valence,All 35 participants,Negative Valence,LOT,Obsessive Compulsive,Obsessive Compulsive Raw,35,-0.23481609203667478,-0.5268367879829844,0.1067866871256029,0.17452312415824536,-0.343149536713863,0.0435792842482081,P30,-0.3490900438435071,-0.3490900438435071,-0.17179859502332037,0.5463332582345073,1.0,1.0,0.3486342739856648,1.0,1.0
Valence,All 35 participants,Negative Valence,ROT,Social Phobia,Social Phobia Raw,35,-0.29982448625958563,-0.5755633462502996,0.03713213296740133,0.08013956854581708,-0.09394781369925795,0.5914007890891136,P27,-0.09366558096612569,-0.3362576485915036,-0.09366558096612569,0.4408699860084509,1.0,1.0,0.8689970778452282,1.0,1.0
Valence,All 35 participants,Negative Valence,ROT,Panic Disorder,Panic Disorder Raw,35,-0.2702810581627277,-0.5536593760996772,0.06919818252234071,0.1163406907522301,-0.08884942077184874,0.611764639654879,P27,-0.15451412899344358,-0.310283067670412,-0.15451412899344358,0.4408699860084509,1.0,1.0,0.871168832892118,1.0,1.0
Valence,All 35 participants,Negative Valence,ROT,Major Depression,Major Depression Raw,35,-0.36408014478891587,-0.6218754988589741,-0.03509115577437702,0.03154662107200108,-0.12379667161974203,0.478619159208856,P27,-0.11834085792938684,-0.3974930143077681,-0.11834085792938684,0.2839195896480098,1.0,1.0,0.8378538977069495,1.0,1.0
Valence,All 35 participants,Negative Valence,ROT,Separation Anxiety,Separation Anxiety Raw,35,-0.6878063667588605,-0.8306584416204842,-0.459994818207128,4.986938117269593e-06,-0.35260482225442025,0.037752372764334706,P27,-0.3208940529720892,-0.7174141775464656,-0.3208940529720892,0.0003590595444434107,0.0017453202793664673,0.0003590595444434107,0.3486342739856648,1.0,1.0
Valence,All 35 participants,Negative Valence,ROT,Generalized Anxiety,Generalized Anxiety Raw,35,-0.5342875337731067,-0.7364156575443893,-0.24459013402770272,0.0009462387994122539,-0.23620182996858388,0.17192013138023732,P27,-0.23645514083631125,-0.6003623920421916,-0.23645514083631125,0.022709731185894096,0.11038769193322144,0.06623671595885777,0.536628331189761,1.0,1.0
Valence,All 35 participants,Negative Valence,ROT,Obsessive Compulsive,Obsessive Compulsive Raw,35,-0.09918999998390052,-0.4185998419869689,0.24205769505997474,0.5707784247984037,-0.3337559782637946,0.050064612518147394,P11,-0.17291292374653464,-0.17291292374653464,-0.0653388352727706,0.7957034894625133,1.0,1.0,0.36046521013066124,1.0,1.0
Valence,All 35 participants,Negative Valence,O,Social Phobia,Social Phobia Raw,35,-0.2033780437224995,-0.5025633425112939,0.13931025778126516,0.24127741275919504,-0.4415125953220732,0.007927530316301123,P4,-0.46629862326368415,-0.46629862326368415,-0.1677951079351977,0.6471087027238672,1.0,1.0,0.14269554569342022,0.6936159573756767,0.5469995918247774
Valence,All 35 participants,Negative Valence,O,Panic Disorder,Panic Disorder Raw,35,-0.24720616193060693,-0.5362741228815676,0.09376478152043706,0.15222722250992848,-0.189866118910543,0.2746380500328737,P4,-0.2816268682999227,-0.2816268682999227,-0.21972355334271562,0.5284882433056498,1.0,1.0,0.7294155836707221,1.0,1.0
Valence,All 35 participants,Negative Valence,O,Major Depression,Major Depression Raw,35,-0.16248031247888745,-0.4702639442475614,0.18054185166780823,0.3510503718820695,-0.31891710745676727,0.06185822593887427,P4,-0.34578488004235786,-0.34578488004235786,-0.11708990815419834,0.722160765014543,1.0,1.0,0.3922626346337408,1.0,1.0
Valence,All 35 participants,Negative Valence,O,Separation Anxiety,Separation Anxiety Raw,35,-0.27084568361266564,-0.554081706433971,0.06859185084671414,0.11555016039038718,-0.4675289303155338,0.004627639441458205,P4,-0.5515989514023129,-0.5515989514023129,-0.22579660742734584,0.4408699860084509,1.0,1.0,0.14269554569342022,0.6936159573756767,0.3331900397849908
Valence,All 35 participants,Negative Valence,O,Generalized Anxiety,Generalized Anxiety Raw,35,-0.2027917535964536,-0.502106140350772,0.1399098498062403,0.2426657635214502,-0.41445132133059864,0.013311064828943864,P4,-0.5601562577487673,-0.5601562577487673,-0.146713467980856,0.6471087027238672,1.0,1.0,0.19167933353679165,0.9317168506850168,0.9051524083681828
Valence,All 35 participants,Negative Valence,O,Obsessive Compulsive,Obsessive Compulsive Raw,35,-0.11863984773813993,-0.43469995603427336,0.22344072049337735,0.49726725618903417,-0.4463363530214328,0.007196550538210177,P4,-0.2902617069417277,-0.2902617069417277,-0.09515032925970317,0.783164716026322,1.0,1.0,0.14269554569342022,0.6936159573756767,0.5037585376747125
Valence,All 35 participants,Negative Valence,Frontal,Social Phobia,Social Phobia Raw,35,0.0062514748218269215,-0.32767771494911135,0.33879221951963484,0.9715683394638084,-0.1386046220047348,0.4271606310067665,P1,-0.16384531649225426,-0.16384531649225426,0.03376275754236597,0.9715683394638084,1.0,1.0,0.8278406899296441,1.0,1.0
Valence,All 35 participants,Negative Valence,Frontal,Panic Disorder,Panic Disorder Raw,35,-0.07602841619206147,-0.399161716873273,0.2639044665568833,0.6642272635250667,0.026032314366274154,0.8819947290347903,P1,-0.00014105936598819702,-0.09147271750753729,-0.00014105936598819702,0.8405337806383872,1.0,1.0,0.9405998701198457,1.0,1.0
Valence,All 35 participants,Negative Valence,Frontal,Major Depression,Major Depression Raw,35,-0.11036530094676958,-0.4278750895531822,0.23139156029948083,0.5279424693852557,-0.12098311090111154,0.4887481069957206,P27,-0.08449522681939263,-0.1317423951053551,-0.08449522681939263,0.7919137040778835,1.0,1.0,0.8378538977069495,1.0,1.0
Valence,All 35 participants,Negative Valence,Frontal,Separation Anxiety,Separation Anxiety Raw,35,-0.14085828079145193,-0.4528479023832284,0.20186386149434704,0.4196086424255934,-0.2287089436755246,0.18632928166311147,P1,-0.30390960757515767,-0.30390960757515767,-0.10832870477811354,0.7746621090934033,1.0,1.0,0.536628331189761,1.0,1.0
Valence,All 35 participants,Negative Valence,Frontal,Generalized Anxiety,Generalized Anxiety Raw,35,-0.09536162266461334,-0.41540697745307076,0.24569277572050133,0.5858068986262114,-0.2804099709105144,0.10276324156904797,P1,-0.4960581573632304,-0.4960581573632304,-0.05850263641764759,0.7957034894625133,1.0,1.0,0.4907822087591787,1.0,1.0
Valence,All 35 participants,Negative Valence,Frontal,Obsessive Compulsive,Obsessive Compulsive Raw,35,-0.18317131444615886,-0.48670857955986074,0.15983154034979177,0.29222902682384827,-0.258892163949613,0.13316445756052928,P1,-0.10761455037300208,-0.22631238209812346,-0.10761455037300208,0.7199703449655571,1.0,1.0,0.536628331189761,1.0,1.0
Valence,All 35 participants,Negative Valence,PO,Social Phobia,Social Phobia Raw,35,-0.10146107360804743,-0.4204901920939922,0.23989675251947098,0.5619468397221089,-0.14590699317418387,0.40296499284089315,P23,-0.1834636833188626,-0.1834636833188626,-0.030904235205284205,0.7957034894625133,1.0,1.0,0.8059299856817863,1.0,1.0
Valence,All 35 participants,Negative Valence,PO,Panic Disorder,Panic Disorder Raw,35,0.048053640842381465,-0.28983422487466587,0.37529039395640507,0.783990204356069,0.024758994641836833,0.8877293028505716,P4,-0.07736052846739863,-0.07736052846739863,0.1137186634478777,0.8588747423718952,1.0,1.0,0.9405998701198457,1.0,1.0
Valence,All 35 participants,Negative Valence,PO,Major Depression,Major Depression Raw,35,-0.14347269603155482,-0.454966483107014,0.19930287371830385,0.41094231866320674,-0.11352717499674071,0.5161132618982689,P4,-0.23169049289931806,-0.23169049289931806,-0.06089954476004856,0.7746621090934033,1.0,1.0,0.8402851383321615,1.0,1.0
Valence,All 35 participants,Negative Valence,PO,Separation Anxiety,Separation Anxiety Raw,35,-0.27917519408228003,-0.5602951455214781,0.05961784734893628,0.10435088701553516,-0.3464812328533944,0.04144868399394609,P4,-0.4478563856226473,-0.4478563856226473,-0.15647364378594952,0.4408699860084509,1.0,1.0,0.3486342739856648,1.0,1.0
Valence,All 35 participants,Negative Valence,PO,Generalized Anxiety,Generalized Anxiety Raw,35,-0.3010420968221246,-0.5764576917808806,0.03579549625637849,0.07886126396241577,-0.24895417831721767,0.14925643285650383,P4,-0.41055555042103814,-0.41055555042103814,-0.20884589685392163,0.4408699860084509,1.0,1.0,0.536628331189761,1.0,1.0
Valence,All 35 participants,Negative Valence,PO,Obsessive Compulsive,Obsessive Compulsive Raw,35,-0.16962289395229624,-0.4759649291318391,0.17342681706173665,0.32998640810921365,-0.3572398743889657,0.03513620779871901,P30,-0.33269054954113153,-0.33269054954113153,-0.11964067235937856,0.7199703449655571,1.0,1.0,0.3486342739856648,1.0,1.0
Valence,All 35 participants,Negative Valence,CP,Social Phobia,Social Phobia Raw,35,0.17632569763525702,-0.16671713395487842,0.48129158274637923,0.31094594629689903,0.10630567260140249,0.5433209968090138,P25,-0.018661333345138115,-0.018661333345138115,0.23011008054788168,0.7199703449655571,1.0,1.0,0.8402851383321615,1.0,1.0
Valence,All 35 participants,Negative Valence,CP,Panic Disorder,Panic Disorder Raw,35,0.06192612180754095,-0.2770375542599112,0.3871825101813083,0.7237929777719446,0.14742212809596558,0.39804483617465847,P25,0.12934200177176308,0.015753159642146575,0.12934200177176308,0.8405337806383872,1.0,1.0,0.8059299856817863,1.0,1.0
Valence,All 35 participants,Negative Valence,CP,Major Depression,Major Depression Raw,35,-0.10611085155689838,-0.4243518583867934,0.23546187804330562,0.5440643212254559,0.10846276570320582,0.5351231579725825,P25,0.13451868033551242,-0.14248942169288323,0.13451868033551242,0.7957034894625133,1.0,1.0,0.8402851383321615,1.0,1.0
Valence,All 35 participants,Negative Valence,CP,Separation Anxiety,Separation Anxiety Raw,35,-0.20896378100425048,-0.5069108495044877,0.1335851610039553,0.22831759177952954,-0.16348559610180713,0.34803761204331485,P27,-0.15213830866553418,-0.24057396720383253,-0.15213830866553418,0.6471087027238672,1.0,1.0,0.7874106257125464,1.0,1.0
Valence,All 35 participants,Negative Valence,CP,Generalized Anxiety,Generalized Anxiety Raw,35,-0.13076077808482695,-0.4446322170302297,0.21171120446479647,0.4540259658589467,-0.0017003131131511735,0.9922655427778682,P27,-0.06839979674510671,-0.1511636531069212,-0.06839979674510671,0.783164716026322,1.0,1.0,0.9922655427778682,1.0,1.0
Valence,All 35 participants,Negative Valence,CP,Obsessive Compulsive,Obsessive Compulsive Raw,35,-0.056252207045814656,-0.38233161904041457,0.2822860301143723,0.7482401914675275,-0.0851113326233472,0.6268803636481544,P25,0.07921963423633471,-0.14442055665910797,0.07921963423633471,0.85513164739146,1.0,1.0,0.871168832892118,1.0,1.0
Valence,P27 omitted,Positive Valence,LOT,Social Phobia,Social Phobia Raw,34,-0.17123685706371872,-0.4815194800676019,0.1771892369669249,0.3328927050399557,-0.11476335081653143,0.5180914688655964,P25,-0.03268814829345011,-0.2373968353241651,-0.03268814829345011,0.8640529773767848,1.0,1.0,0.9262464859717052,1.0,1.0
Valence,P27 omitted,Positive Valence,LOT,Panic Disorder,Panic Disorder Raw,34,-0.10565874498965022,-0.42851358241528464,0.24112229150496892,0.5520338466573902,-0.1479969784261375,0.4035494323482318,P25,-0.15612314547768072,-0.15612314547768072,-0.05697196061011578,0.8640529773767848,1.0,1.0,0.9262464859717052,1.0,1.0
Valence,P27 omitted,Positive Valence,LOT,Major Depression,Major Depression Raw,34,0.2511682269495407,-0.09507260281919798,0.5431967089185429,0.15189893668052612,0.16074495184000326,0.36379235630181606,P25,0.1285177263981684,0.1285177263981684,0.30102226809128807,0.8640529773767848,1.0,1.0,0.9249089564842905,1.0,1.0
Valence,P27 omitted,Positive Valence,LOT,Separation Anxiety,Separation Anxiety Raw,34,-0.09266368406568107,-0.4177392388804143,0.2534438487828003,0.6022058258453968,-0.1537280184086864,0.3853787318684544,P25,-0.2670467354521353,-0.2670467354521353,0.0033329516229194146,0.8671763892173715,1.0,1.0,0.9249089564842905,1.0,1.0
Valence,P27 omitted,Positive Valence,LOT,Generalized Anxiety,Generalized Anxiety Raw,34,0.019024415799255873,-0.32120774130340807,0.3549068539911982,0.9149550418154939,0.032028538377462154,0.8572960071178852,P16,0.15244208041281201,-0.06280464844489338,0.15244208041281201,0.96877592662817,1.0,1.0,0.9552618510825445,1.0,1.0
Valence,P27 omitted,Positive Valence,LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.12528410086364913,-0.22229972138585508,0.44461297599927796,0.4801943541410624,0.030608627270329966,0.8635620006470782,P25,0.06124495917644827,0.06124495917644827,0.17710699126126017,0.8640529773767848,1.0,1.0,0.9552618510825445,1.0,1.0
Valence,P27 omitted,Positive Valence,ROT,Social Phobia,Social Phobia Raw,34,0.06958853932754491,-0.2750497548526141,0.3983793911204341,0.6957494439616125,0.12916622795505472,0.4665836275093459,P25,0.16320167765457233,-0.011990646062710053,0.16320167765457233,0.9148814666957173,1.0,1.0,0.9262464859717052,1.0,1.0
Valence,P27 omitted,Positive Valence,ROT,Panic Disorder,Panic Disorder Raw,34,0.10716431597105712,-0.23968748741983592,0.4297559603214881,0.5463500725863281,0.0976347498594143,0.582782836753208,P8,-0.09082876382308284,-0.09082876382308284,0.17475722225683948,0.8640529773767848,1.0,1.0,0.9262464859717052,1.0,1.0
Valence,P27 omitted,Positive Valence,ROT,Major Depression,Major Depression Raw,34,0.28331926546461667,-0.06065800647214532,0.567147234776268,0.10444105633167855,0.24963829196928872,0.15449289881920547,P11,0.21718779712823016,0.21718779712823016,0.33748804746039873,0.8640529773767848,1.0,1.0,0.7078529804235503,1.0,1.0
Valence,P27 omitted,Positive Valence,ROT,Separation Anxiety,Separation Anxiety Raw,34,0.13492185593604156,-0.21296035904737484,0.4524443530903348,0.4467856255317567,0.0855773381829732,0.6303621918418549,P8,0.013729427465813402,0.013729427465813402,0.18975179915715482,0.8640529773767848,1.0,1.0,0.9262464859717052,1.0,1.0
Valence,P27 omitted,Positive Valence,ROT,Generalized Anxiety,Generalized Anxiety Raw,34,0.1762205141744657,-0.17220731590040944,0.4854569885376181,0.31879900713426446,0.165867599713234,0.3484983061283421,P16,0.2885357919023029,0.09340834592116581,0.2885357919023029,0.8640529773767848,1.0,1.0,0.9249089564842905,1.0,1.0
Valence,P27 omitted,Positive Valence,ROT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.2758166315900892,-0.06876267973631511,0.5616008499747607,0.11435457103381674,0.231972997536054,0.1867945365006591,P11,0.06923782802874856,0.06923782802874856,0.4410230755061933,0.8640529773767848,1.0,1.0,0.7078529804235503,1.0,1.0
Valence,P27 omitted,Positive Valence,O,Social Phobia,Social Phobia Raw,34,-0.12013827212425186,-0.4404115280383606,0.22726024634805383,0.498548292988851,-0.02466875765215161,0.8898587812905222,P25,-0.04686446481349366,-0.18588423237360777,-0.04686446481349366,0.8640529773767848,1.0,1.0,0.9552618510825445,1.0,1.0
Valence,P27 omitted,Positive Valence,O,Panic Disorder,Panic Disorder Raw,34,-0.1587424550628992,-0.4715924775941172,0.18960127671881818,0.36987792108031714,-0.14336241751508932,0.41859420934253644,P4,-0.02607206189762128,-0.19789856112037396,-0.02607206189762128,0.8640529773767848,1.0,1.0,0.9262464859717052,1.0,1.0
Valence,P27 omitted,Positive Valence,O,Major Depression,Major Depression Raw,34,0.03986439129830225,-0.30237758900477324,0.37300173843120127,0.8228805335318985,0.031012875140096142,0.8617772266039501,P4,0.19293041159130528,-0.04662646796144558,0.19293041159130528,0.9551152374135911,1.0,1.0,0.9552618510825445,1.0,1.0
Valence,P27 omitted,Positive Valence,O,Separation Anxiety,Separation Anxiety Raw,34,-0.024503949194403303,-0.35968912070080733,0.31628259097437394,0.8905901949633643,0.05663663836109499,0.7503723709515678,P4,0.16110695716982465,-0.08671437606435534,0.16110695716982465,0.9603874781697674,1.0,1.0,0.9364264594798553,1.0,1.0
Valence,P27 omitted,Positive Valence,O,Generalized Anxiety,Generalized Anxiety Raw,34,-0.004120298099433427,-0.34180973739462367,0.33451148896782873,0.981549231882989,-0.06838943943400133,0.7007486161960383,P29,0.03768054343101804,-0.04162195304666731,0.03768054343101804,0.9867840404142765,1.0,1.0,0.9364264594798553,1.0,1.0
Valence,P27 omitted,Positive Valence,O,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.002951174823942645,-0.33554939647200294,0.34077678199926015,0.9867840404142765,-0.05608992103852344,0.7527066743077115,P4,0.058046789953699426,-0.041531473186487144,0.058046789953699426,0.9867840404142765,1.0,1.0,0.9364264594798553,1.0,1.0
Valence,P27 omitted,Positive Valence,Frontal,Social Phobia,Social Phobia Raw,34,-0.13825062705076788,-0.45513789109739156,0.20971981149477126,0.4355467170396222,-0.017620541180108293,0.921210549985856,P25,0.04075744722334665,-0.20126524350506803,0.04075744722334665,0.8640529773767848,1.0,1.0,0.9552618510825445,1.0,1.0
Valence,P27 omitted,Positive Valence,Frontal,Panic Disorder,Panic Disorder Raw,34,-0.12712592333945097,-0.4461133736678906,0.22051983989059393,0.4737113768890191,-0.0790965062152217,0.6565694056294635,P35,-0.027030896123966808,-0.20792699873232928,-0.027030896123966808,0.8640529773767848,1.0,1.0,0.9269215138298308,1.0,1.0
Valence,P27 omitted,Positive Valence,Frontal,Major Depression,Major Depression Raw,34,0.17525797552843958,-0.17317091008656899,0.4846974782678927,0.3214916289252109,0.054349296037594225,0.7601528322584362,P25,-0.0012708500073672349,-0.0012708500073672349,0.23514133704490314,0.8640529773767848,1.0,1.0,0.9364264594798553,1.0,1.0
Valence,P27 omitted,Positive Valence,Frontal,Separation Anxiety,Separation Anxiety Raw,34,-0.030982216387348625,-0.36532040727638704,0.3104359569257138,0.8619125630557984,-0.12945517339678855,0.4655788075453723,P25,-0.2248696498878213,-0.2248696498878213,0.05324427662504862,0.9551152374135911,1.0,1.0,0.9262464859717052,1.0,1.0
Valence,P27 omitted,Positive Valence,Frontal,Generalized Anxiety,Generalized Anxiety Raw,34,0.01289083688116818,-0.3266990198421977,0.34953283742249525,0.9423176361171985,-0.005415453348846259,0.975751000995868,P25,-0.09111133104923294,-0.09111133104923294,0.11229306622851674,0.9692409971491185,1.0,1.0,0.975751000995868,1.0,1.0
Valence,P27 omitted,Positive Valence,Frontal,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.14649753313032038,-0.20165841104759802,0.4617861419093079,0.4083828589427428,0.06479085061790658,0.7158250265278507,P30,0.25218705077089576,0.07216936870119653,0.25218705077089576,0.8640529773767848,1.0,1.0,0.9364264594798553,1.0,1.0
